2, 7, 3, 5, 98, 23+75
9, 5, 5, 4, 149, 95+54
5, 9, 0, 2, 42, 92-50
2, 6, 4, 7, 43, 67-24
8, 9, 1, 7, 16, 97-81
9, 7, 1, 6, 167, 91+76
4, 5, 4, 3, 97, 44+53
7, 6, 9, 9, 10, 79-69
1, 4, 1, 6, 35, 46-11
8, 4, 2, 8, 34, 82-48
3, 7, 7, 0, 33, 70-37
9, 5, 6, 8, 154, 96+58
1, 8, 2, 4, 96, 12+84
3, 5, 8, 3, 15, 53-38
2, 8, 5, 8, 113, 25+88
8, 2, 2, 0, 102, 82+20
6, 2, 2, 3, 85, 62+23
3, 6, 7, 6, 29, 66-37
1, 6, 9, 8, 49, 68-19
8, 6, 8, 4, 24, 88-64
3, 6, 9, 6, 105, 39+66
7, 2, 4, 2, 52, 74-22
8, 6, 5, 7, 18, 85-67
5, 1, 7, 0, 67, 57+10
9, 1, 3, 7, 76, 93-17
6, 4, 4, 8, 16, 64-48
6, 9, 5, 8, 33, 98-65
6, 7, 6, 5, 9, 75-66
1, 1, 8, 5, 33, 18+15
2, 8, 5, 8, 63, 88-25
6, 2, 0, 4, 36, 60-24
2, 8, 2, 9, 111, 22+89
4, 7, 5, 0, 115, 45+70
2, 3, 4, 0, 6, 30-24
6, 1, 3, 2, 51, 63-12
6, 8, 8, 4, 16, 84-68
2, 8, 4, 0, 56, 80-24
8, 9, 7, 4, 181, 87+94
3, 5, 1, 8, 27, 58-31
8, 1, 9, 3, 102, 89+13
8, 4, 0, 6, 34, 80-46
3, 3, 8, 0, 68, 38+30
5, 7, 5, 1, 16, 71-55
8, 6, 7, 0, 147, 87+60
8, 3, 4, 4, 118, 84+34
7, 3, 2, 1, 103, 72+31
2, 8, 2, 5, 107, 22+85
6, 8, 1, 0, 19, 80-61
9, 3, 9, 1, 130, 99+31
1, 3, 4, 8, 52, 14+38
6, 5, 9, 3, 16, 69-53
1, 9, 6, 2, 108, 16+92
4, 6, 8, 8, 20, 68-48
1, 6, 7, 0, 43, 60-17
1, 6, 5, 3, 78, 15+63
8, 6, 6, 4, 150, 86+64
9, 5, 3, 6, 149, 93+56
4, 3, 2, 3, 9, 42-33
1, 8, 5, 1, 96, 15+81
6, 9, 8, 8, 166, 68+98
8, 1, 0, 7, 97, 80+17
4, 6, 7, 6, 113, 47+66
6, 3, 8, 7, 31, 68-37
6, 6, 3, 3, 126, 63+63
5, 4, 2, 3, 95, 52+43
1, 2, 2, 5, 37, 12+25
5, 9, 2, 0, 142, 52+90
7, 9, 8, 3, 15, 93-78
1, 1, 0, 8, 8, 18-10
8, 4, 4, 4, 40, 84-44
7, 9, 6, 6, 172, 76+96
5, 3, 9, 3, 26, 59-33
4, 4, 9, 8, 97, 49+48
5, 1, 7, 3, 44, 57-13
6, 8, 3, 3, 146, 63+83
8, 4, 4, 6, 38, 84-46
7, 8, 1, 3, 12, 83-71
7, 8, 1, 6, 157, 71+86
2, 4, 7, 2, 69, 27+42
1, 8, 4, 7, 101, 14+87
6, 1, 5, 8, 47, 65-18
6, 5, 3, 5, 8, 63-55
6, 4, 2, 0, 22, 62-40
6, 1, 1, 5, 76, 61+15
3, 5, 8, 8, 96, 38+58
8, 7, 3, 0, 13, 83-70
7, 7, 4, 9, 5, 79-74
3, 8, 9, 0, 119, 39+80
7, 9, 4, 4, 168, 74+94
1, 7, 3, 9, 92, 13+79
6, 2, 0, 5, 35, 60-25
9, 1, 2, 2, 104, 92+12
5, 8, 8, 8, 146, 58+88
4, 4, 0, 8, 88, 40+48
9, 3, 5, 5, 60, 95-35
6, 1, 1, 9, 42, 61-19
1, 9, 6, 3, 77, 93-16
5, 9, 0, 4, 144, 50+94
8, 3, 8, 3, 55, 88-33
4, 7, 4, 3, 117, 44+73
4, 7, 3, 6, 33, 76-43
1, 6, 0, 3, 73, 10+63
7, 1, 1, 8, 89, 71+18
6, 1, 0, 6, 76, 60+16
6, 5, 6, 8, 8, 66-58
2, 5, 6, 9, 33, 59-26
6, 1, 8, 1, 79, 68+11
7, 5, 5, 4, 21, 75-54
4, 2, 7, 6, 21, 47-26
9, 6, 6, 6, 162, 96+66
9, 7, 0, 8, 168, 90+78
9, 1, 8, 5, 83, 98-15
6, 2, 5, 4, 89, 65+24
5, 3, 0, 7, 13, 50-37
7, 4, 3, 2, 31, 73-42
8, 6, 9, 6, 23, 89-66
1, 7, 6, 9, 95, 16+79
6, 4, 2, 4, 18, 62-44
4, 2, 0, 1, 19, 40-21
5, 7, 2, 1, 19, 71-52
9, 2, 8, 2, 120, 98+22
4, 1, 1, 4, 27, 41-14
9, 3, 8, 0, 68, 98-30
5, 9, 8, 5, 153, 58+95
5, 7, 5, 7, 22, 77-55
9, 5, 8, 7, 155, 98+57
9, 9, 7, 6, 193, 97+96
9, 3, 8, 6, 62, 98-36
9, 8, 7, 8, 9, 97-88
6, 5, 1, 3, 8, 61-53
6, 3, 6, 0, 96, 66+30
7, 6, 7, 5, 142, 77+65
2, 3, 4, 1, 7, 31-24
8, 2, 9, 5, 114, 89+25
9, 9, 2, 7, 5, 97-92
5, 8, 0, 0, 30, 80-50
2, 8, 6, 0, 54, 80-26
5, 5, 8, 8, 116, 58+58
9, 6, 7, 9, 166, 97+69
6, 6, 8, 1, 7, 68-61
7, 2, 0, 5, 95, 70+25
9, 2, 1, 5, 116, 91+25
8, 8, 1, 6, 5, 86-81
9, 5, 5, 6, 39, 95-56
8, 8, 7, 6, 173, 87+86
7, 3, 3, 6, 109, 73+36
2, 4, 4, 2, 66, 24+42
3, 3, 9, 1, 70, 39+31
3, 3, 3, 6, 69, 33+36
3, 2, 6, 9, 7, 36-29
3, 1, 4, 0, 44, 34+10
8, 3, 8, 3, 55, 88-33
6, 1, 4, 3, 51, 64-13
8, 1, 0, 6, 96, 80+16
7, 1, 5, 0, 85, 75+10
9, 2, 4, 1, 115, 94+21
3, 4, 5, 0, 5, 40-35
6, 2, 0, 9, 89, 60+29
4, 9, 6, 7, 51, 97-46
7, 2, 5, 3, 52, 75-23
3, 6, 0, 8, 98, 30+68
7, 4, 2, 4, 116, 72+44
8, 5, 3, 2, 31, 83-52
9, 4, 2, 6, 46, 92-46
3, 3, 1, 2, 63, 31+32
1, 7, 1, 3, 84, 11+73
3, 4, 7, 9, 86, 37+49
9, 2, 2, 8, 120, 92+28
5, 4, 2, 5, 97, 52+45
8, 4, 3, 3, 126, 83+43
9, 7, 7, 3, 24, 97-73
4, 8, 9, 3, 34, 83-49
6, 7, 6, 6, 142, 66+76
8, 6, 1, 9, 150, 81+69
7, 1, 1, 9, 90, 71+19
2, 9, 3, 1, 68, 91-23
5, 2, 5, 8, 83, 55+28
2, 1, 7, 9, 46, 27+19
2, 7, 1, 9, 58, 79-21
5, 8, 7, 4, 141, 57+84
2, 4, 8, 1, 69, 28+41
8, 9, 4, 0, 6, 90-84
6, 9, 8, 3, 25, 93-68
8, 6, 3, 6, 17, 83-66
5, 5, 5, 9, 114, 55+59
6, 3, 8, 1, 99, 68+31
2, 6, 9, 2, 33, 62-29
6, 2, 2, 3, 39, 62-23
8, 7, 4, 8, 6, 84-78
2, 3, 2, 9, 17, 39-22
1, 5, 9, 0, 31, 50-19
6, 9, 2, 1, 153, 62+91
6, 8, 8, 2, 150, 68+82
6, 4, 1, 5, 16, 61-45
1, 3, 2, 0, 18, 30-12
6, 7, 7, 3, 140, 67+73
8, 7, 7, 9, 8, 87-79
5, 9, 6, 1, 35, 91-56
2, 9, 4, 6, 120, 24+96
1, 3, 2, 0, 18, 30-12
4, 7, 2, 0, 28, 70-42
9, 7, 2, 5, 167, 92+75
7, 1, 6, 8, 94, 76+18
6, 5, 0, 2, 112, 60+52
2, 9, 8, 5, 123, 28+95
8, 7, 5, 7, 162, 85+77
4, 9, 4, 5, 139, 44+95
3, 3, 7, 0, 67, 37+30
7, 8, 4, 3, 157, 74+83
7, 6, 9, 3, 16, 79-63
7, 9, 1, 3, 22, 93-71
2, 7, 2, 4, 96, 22+74
3, 7, 8, 2, 110, 38+72
6, 6, 3, 1, 124, 63+61
1, 7, 7, 1, 54, 71-17
4, 1, 4, 4, 58, 44+14
6, 2, 6, 8, 38, 66-28
7, 1, 1, 5, 86, 71+15
2, 8, 1, 0, 101, 21+80
9, 4, 7, 4, 141, 97+44
1, 8, 6, 5, 69, 85-16
9, 2, 6, 1, 75, 96-21
8, 1, 2, 6, 66, 82-16
7, 1, 4, 3, 87, 74+13
1, 4, 8, 1, 59, 18+41
4, 2, 2, 7, 69, 42+27
5, 9, 6, 3, 149, 56+93
7, 1, 3, 5, 88, 73+15
1, 3, 3, 4, 47, 13+34
3, 9, 4, 6, 130, 34+96
3, 5, 4, 0, 84, 34+50
5, 2, 8, 7, 31, 58-27
3, 6, 7, 8, 31, 68-37
4, 1, 3, 9, 24, 43-19
6, 7, 0, 0, 10, 70-60
2, 7, 0, 5, 95, 20+75
1, 6, 6, 8, 52, 68-16
6, 9, 4, 6, 32, 96-64
2, 5, 7, 4, 81, 27+54
3, 2, 7, 8, 9, 37-28
7, 4, 2, 4, 116, 72+44
8, 4, 2, 4, 38, 82-44
1, 6, 5, 9, 54, 69-15
6, 7, 6, 5, 9, 75-66
8, 4, 5, 4, 41, 85-44
4, 6, 7, 4, 111, 47+64
1, 2, 9, 8, 9, 28-19
5, 1, 4, 5, 39, 54-15
1, 8, 7, 6, 69, 86-17
3, 5, 7, 9, 96, 37+59
9, 7, 6, 0, 166, 96+70
2, 8, 3, 5, 62, 85-23
3, 7, 3, 0, 103, 33+70
4, 8, 5, 1, 36, 81-45
2, 9, 9, 8, 127, 29+98
8, 3, 9, 0, 59, 89-30
8, 7, 1, 1, 10, 81-71
8, 8, 6, 6, 172, 86+86
3, 8, 3, 5, 52, 85-33
5, 7, 3, 9, 132, 53+79
3, 5, 7, 5, 92, 37+55
7, 2, 0, 5, 45, 70-25
1, 3, 8, 8, 20, 38-18
2, 6, 6, 7, 41, 67-26
9, 5, 4, 6, 38, 94-56
6, 7, 1, 9, 18, 79-61
7, 4, 8, 3, 121, 78+43
9, 2, 4, 4, 70, 94-24
5, 5, 6, 6, 112, 56+56
4, 5, 5, 6, 11, 56-45
3, 2, 5, 6, 61, 35+26
9, 3, 0, 3, 123, 90+33
8, 3, 6, 5, 121, 86+35
5, 1, 0, 7, 33, 50-17
3, 5, 2, 9, 91, 32+59
4, 5, 8, 9, 11, 59-48
6, 3, 0, 7, 23, 60-37
7, 7, 3, 2, 145, 73+72
1, 9, 3, 6, 83, 96-13
3, 9, 2, 0, 122, 32+90
4, 8, 1, 4, 125, 41+84
2, 3, 6, 3, 7, 33-26
5, 7, 3, 0, 17, 70-53
2, 5, 3, 9, 36, 59-23
1, 1, 3, 5, 28, 13+15
1, 8, 7, 3, 100, 17+83
2, 6, 7, 3, 90, 27+63
1, 7, 0, 6, 86, 10+76
1, 5, 5, 5, 40, 55-15
7, 1, 3, 2, 85, 73+12
2, 4, 8, 9, 21, 49-28
1, 7, 4, 8, 92, 14+78
1, 3, 2, 2, 44, 12+32
2, 4, 9, 0, 69, 29+40
5, 6, 2, 3, 11, 63-52
8, 9, 2, 0, 172, 82+90
2, 3, 8, 5, 7, 35-28
8, 4, 9, 5, 134, 89+45
3, 4, 1, 2, 11, 42-31
2, 7, 3, 8, 55, 78-23
8, 9, 2, 1, 9, 91-82
5, 1, 6, 1, 67, 56+11
6, 1, 3, 9, 44, 63-19
5, 4, 9, 2, 101, 59+42
7, 5, 7, 0, 127, 77+50
5, 2, 1, 4, 27, 51-24
3, 4, 2, 4, 12, 44-32
8, 4, 8, 6, 134, 88+46
5, 7, 3, 4, 127, 53+74
4, 5, 6, 7, 11, 57-46
3, 7, 3, 7, 110, 33+77
1, 7, 5, 6, 61, 76-15
6, 4, 8, 1, 109, 68+41
3, 8, 2, 6, 118, 32+86
7, 1, 8, 7, 61, 78-17
9, 8, 3, 2, 11, 93-82
8, 3, 6, 2, 118, 86+32
2, 5, 7, 7, 84, 27+57
4, 1, 7, 3, 34, 47-13
8, 1, 9, 7, 106, 89+17
2, 9, 2, 3, 115, 22+93
5, 6, 0, 7, 17, 67-50
6, 2, 7, 4, 43, 67-24
9, 5, 4, 5, 39, 94-55
5, 7, 0, 4, 124, 50+74
8, 2, 6, 5, 111, 86+25
9, 2, 3, 3, 70, 93-23
3, 5, 3, 8, 25, 58-33
4, 5, 5, 5, 100, 45+55
6, 3, 6, 3, 99, 66+33
8, 5, 3, 6, 27, 83-56
7, 6, 2, 1, 133, 72+61
7, 8, 5, 3, 8, 83-75
8, 3, 1, 3, 48, 81-33
9, 9, 6, 2, 188, 96+92
1, 7, 4, 9, 65, 79-14
1, 2, 0, 1, 11, 21-10
9, 9, 8, 7, 195, 98+97
3, 4, 7, 3, 80, 37+43
8, 1, 8, 1, 99, 88+11
4, 2, 5, 5, 70, 45+25
4, 3, 2, 8, 80, 42+38
8, 6, 1, 4, 145, 81+64
3, 3, 9, 9, 78, 39+39
2, 5, 7, 5, 82, 27+55
9, 5, 5, 6, 39, 95-56
9, 8, 5, 3, 178, 95+83
2, 4, 7, 7, 20, 47-27
5, 4, 9, 8, 11, 59-48
5, 8, 6, 4, 28, 84-56
8, 1, 8, 9, 107, 88+19
3, 8, 0, 1, 51, 81-30
2, 7, 0, 0, 50, 70-20
5, 3, 3, 0, 83, 53+30
1, 9, 8, 4, 112, 18+94
5, 9, 2, 6, 148, 52+96
9, 4, 2, 0, 52, 92-40
3, 6, 3, 7, 100, 33+67
3, 7, 8, 7, 115, 38+77
8, 4, 4, 9, 133, 84+49
4, 1, 1, 0, 51, 41+10
6, 2, 7, 7, 40, 67-27
3, 3, 3, 9, 6, 39-33
3, 3, 3, 8, 5, 38-33
1, 4, 7, 8, 65, 17+48
2, 6, 7, 5, 92, 27+65
1, 3, 7, 8, 55, 17+38
6, 1, 1, 9, 42, 61-19
1, 6, 6, 4, 80, 16+64
9, 9, 7, 2, 189, 97+92
3, 2, 0, 6, 56, 30+26
8, 1, 1, 3, 68, 81-13
5, 3, 4, 2, 86, 54+32
5, 9, 1, 6, 147, 51+96
3, 7, 9, 7, 116, 39+77
1, 6, 5, 1, 76, 15+61
7, 9, 9, 1, 12, 91-79
3, 2, 5, 6, 61, 35+26
7, 5, 5, 6, 131, 75+56
1, 5, 2, 1, 63, 12+51
8, 9, 0, 4, 174, 80+94
4, 8, 6, 2, 128, 46+82
8, 1, 2, 8, 100, 82+18
3, 1, 6, 3, 23, 36-13
6, 4, 8, 1, 109, 68+41
4, 8, 0, 4, 44, 84-40
7, 7, 5, 2, 147, 75+72
5, 7, 6, 3, 129, 56+73
9, 3, 2, 3, 59, 92-33
2, 5, 7, 0, 77, 27+50
2, 2, 1, 4, 45, 21+24
3, 5, 3, 9, 26, 59-33
8, 2, 7, 7, 60, 87-27
7, 5, 2, 9, 13, 72-59
5, 3, 3, 7, 16, 53-37
1, 5, 4, 2, 66, 14+52
2, 2, 0, 7, 47, 20+27
8, 5, 6, 4, 140, 86+54
2, 7, 5, 0, 95, 25+70
5, 2, 4, 8, 82, 54+28
3, 1, 8, 2, 26, 38-12
5, 6, 9, 7, 8, 67-59
1, 4, 4, 7, 61, 14+47
1, 7, 7, 3, 90, 17+73
9, 9, 4, 9, 5, 99-94
3, 5, 9, 6, 95, 39+56
5, 7, 6, 3, 129, 56+73
1, 7, 6, 8, 62, 78-16
3, 3, 1, 8, 7, 38-31
7, 5, 9, 9, 138, 79+59
7, 1, 6, 5, 91, 76+15
8, 6, 8, 9, 19, 88-69
5, 2, 6, 8, 28, 56-28
1, 8, 3, 0, 93, 13+80
9, 9, 8, 7, 195, 98+97
2, 6, 2, 8, 90, 22+68
3, 5, 4, 8, 92, 34+58
4, 4, 6, 6, 92, 46+46
4, 2, 3, 3, 66, 43+23
2, 4, 3, 3, 20, 43-23
8, 9, 1, 3, 12, 93-81
7, 6, 6, 7, 143, 76+67
5, 8, 4, 4, 30, 84-54
1, 7, 9, 0, 89, 19+70
3, 5, 9, 4, 93, 39+54
2, 6, 9, 7, 96, 29+67
4, 6, 6, 4, 110, 46+64
7, 8, 4, 2, 8, 82-74
4, 8, 5, 4, 129, 45+84
2, 3, 3, 6, 13, 36-23
2, 3, 3, 9, 62, 23+39
8, 3, 7, 0, 57, 87-30
4, 6, 0, 8, 28, 68-40
8, 6, 8, 2, 26, 88-62
8, 8, 1, 0, 161, 81+80
4, 1, 7, 7, 30, 47-17
4, 2, 3, 0, 23, 43-20
7, 9, 5, 3, 168, 75+93
3, 6, 3, 2, 29, 62-33
6, 3, 9, 6, 105, 69+36
8, 4, 1, 0, 121, 81+40
1, 9, 4, 8, 84, 98-14
5, 2, 9, 7, 32, 59-27
2, 8, 4, 1, 57, 81-24
4, 5, 8, 3, 5, 53-48
8, 9, 5, 8, 183, 85+98
5, 2, 5, 0, 75, 55+20
6, 2, 4, 5, 89, 64+25
3, 7, 2, 2, 40, 72-32
8, 7, 6, 9, 7, 86-79
6, 9, 2, 4, 32, 94-62
5, 3, 7, 8, 95, 57+38
5, 9, 9, 3, 152, 59+93
7, 1, 2, 2, 84, 72+12
9, 4, 8, 6, 52, 98-46
1, 6, 7, 3, 80, 17+63
3, 5, 3, 5, 22, 55-33
9, 2, 1, 7, 118, 91+27
6, 6, 1, 2, 123, 61+62
9, 8, 2, 1, 173, 92+81
5, 3, 0, 3, 17, 50-33
1, 4, 7, 7, 30, 47-17
6, 3, 5, 4, 31, 65-34
8, 3, 1, 7, 44, 81-37
8, 6, 1, 9, 150, 81+69
6, 3, 4, 0, 94, 64+30
8, 3, 6, 3, 119, 86+33
3, 2, 9, 4, 15, 39-24
3, 7, 7, 9, 116, 37+79
5, 4, 8, 7, 105, 58+47
6, 5, 5, 5, 120, 65+55
5, 9, 3, 0, 37, 90-53
9, 4, 1, 8, 43, 91-48
2, 6, 4, 4, 88, 24+64
8, 3, 7, 1, 118, 87+31
5, 8, 5, 8, 143, 55+88
6, 3, 8, 7, 105, 68+37
2, 6, 0, 4, 84, 20+64
3, 2, 3, 1, 12, 33-21
1, 6, 2, 7, 55, 67-12
1, 4, 2, 2, 30, 42-12
2, 2, 3, 4, 47, 23+24
3, 8, 8, 7, 125, 38+87
5, 5, 4, 0, 104, 54+50
2, 3, 8, 7, 65, 28+37
5, 8, 5, 5, 140, 55+85
4, 2, 4, 3, 21, 44-23
8, 1, 4, 8, 102, 84+18
3, 8, 1, 0, 49, 80-31
3, 5, 7, 6, 19, 56-37
6, 8, 1, 0, 141, 61+80
3, 2, 5, 8, 63, 35+28
6, 7, 1, 0, 9, 70-61
1, 4, 6, 7, 31, 47-16
7, 4, 9, 2, 37, 79-42
4, 9, 4, 6, 52, 96-44
5, 4, 9, 4, 15, 59-44
7, 7, 3, 0, 143, 73+70
4, 9, 7, 6, 143, 47+96
8, 2, 8, 8, 60, 88-28
3, 6, 4, 8, 34, 68-34
1, 8, 6, 7, 103, 16+87
1, 1, 8, 0, 8, 18-10
2, 3, 5, 5, 10, 35-25
4, 5, 3, 5, 12, 55-43
6, 1, 9, 8, 87, 69+18
8, 1, 5, 9, 104, 85+19
7, 9, 5, 4, 19, 94-75
5, 8, 2, 2, 30, 82-52
8, 7, 9, 7, 12, 89-77
3, 9, 1, 2, 61, 92-31
4, 6, 0, 1, 21, 61-40
3, 7, 1, 3, 42, 73-31
1, 9, 9, 1, 72, 91-19
5, 8, 6, 2, 138, 56+82
3, 6, 0, 4, 94, 30+64
5, 2, 1, 7, 24, 51-27
6, 9, 2, 0, 152, 62+90
7, 4, 2, 8, 120, 72+48
3, 8, 9, 3, 122, 39+83
3, 3, 1, 4, 65, 31+34
3, 7, 4, 2, 38, 72-34
2, 1, 6, 6, 42, 26+16
3, 1, 0, 6, 14, 30-16
4, 1, 1, 1, 30, 41-11
5, 3, 8, 4, 92, 58+34
9, 2, 7, 0, 77, 97-20
6, 5, 6, 7, 123, 66+57
3, 4, 7, 2, 79, 37+42
9, 5, 0, 0, 140, 90+50
8, 6, 1, 5, 146, 81+65
2, 9, 7, 6, 69, 96-27
9, 6, 0, 6, 156, 90+66
2, 2, 0, 1, 41, 20+21
6, 9, 2, 5, 157, 62+95
4, 2, 0, 9, 69, 40+29
1, 9, 6, 5, 79, 95-16
1, 3, 6, 2, 48, 16+32
1, 5, 6, 0, 66, 16+50
5, 6, 2, 0, 8, 60-52
1, 6, 6, 1, 45, 61-16
6, 2, 3, 8, 91, 63+28
9, 4, 9, 7, 52, 99-47
2, 4, 0, 6, 26, 46-20
9, 8, 5, 8, 183, 95+88
7, 5, 4, 7, 131, 74+57
3, 4, 5, 4, 79, 35+44
9, 2, 4, 8, 122, 94+28
8, 3, 9, 7, 126, 89+37
3, 3, 0, 9, 9, 39-30
3, 7, 3, 7, 110, 33+77
8, 7, 2, 8, 160, 82+78
8, 5, 5, 4, 31, 85-54
8, 6, 9, 2, 151, 89+62
7, 8, 9, 9, 168, 79+89
3, 8, 1, 5, 116, 31+85
3, 7, 7, 1, 34, 71-37
7, 8, 6, 7, 163, 76+87
6, 3, 9, 4, 103, 69+34
5, 1, 3, 4, 39, 53-14
2, 3, 3, 1, 54, 23+31
2, 6, 2, 1, 83, 22+61
2, 1, 7, 7, 10, 27-17
6, 2, 2, 0, 82, 62+20
3, 2, 7, 8, 65, 37+28
5, 2, 1, 7, 24, 51-27
9, 8, 8, 9, 9, 98-89
1, 8, 7, 7, 104, 17+87
5, 9, 8, 4, 152, 58+94
4, 2, 6, 6, 20, 46-26
4, 1, 4, 1, 55, 44+11
5, 8, 2, 8, 36, 88-52
6, 8, 8, 3, 151, 68+83
3, 2, 5, 4, 59, 35+24
7, 2, 6, 7, 103, 76+27
1, 6, 5, 4, 49, 64-15
2, 9, 6, 0, 64, 90-26
2, 4, 0, 4, 64, 20+44
9, 6, 7, 1, 36, 97-61
1, 5, 2, 2, 64, 12+52
4, 1, 7, 9, 66, 47+19
6, 6, 0, 5, 125, 60+65
6, 1, 4, 4, 50, 64-14
5, 5, 7, 4, 111, 57+54
7, 9, 5, 6, 171, 75+96
2, 8, 3, 0, 57, 80-23
2, 8, 1, 7, 108, 21+87
5, 2, 7, 3, 80, 57+23
5, 8, 5, 0, 25, 80-55
5, 7, 9, 2, 13, 72-59
1, 8, 7, 5, 102, 17+85
2, 9, 2, 3, 71, 93-22
3, 4, 8, 0, 78, 38+40
4, 7, 0, 5, 115, 40+75
3, 4, 0, 4, 74, 30+44
8, 2, 8, 8, 116, 88+28
6, 4, 7, 1, 26, 67-41
3, 8, 9, 6, 125, 39+86
5, 5, 1, 7, 108, 51+57
4, 8, 5, 5, 130, 45+85
5, 9, 5, 1, 146, 55+91
8, 6, 4, 3, 147, 84+63
2, 1, 5, 7, 42, 25+17
2, 4, 7, 2, 15, 42-27
9, 4, 9, 1, 140, 99+41
8, 4, 0, 8, 128, 80+48
5, 2, 5, 9, 26, 55-29
6, 8, 6, 2, 16, 82-66
7, 6, 9, 7, 12, 79-67
9, 4, 5, 8, 143, 95+48
7, 8, 2, 6, 14, 86-72
3, 2, 5, 2, 57, 35+22
7, 5, 9, 0, 129, 79+50
1, 2, 8, 1, 39, 18+21
7, 2, 7, 4, 53, 77-24
3, 7, 3, 5, 42, 75-33
6, 1, 3, 2, 51, 63-12
8, 4, 7, 0, 127, 87+40
4, 5, 8, 5, 7, 55-48
1, 8, 0, 4, 74, 84-10
3, 3, 2, 6, 68, 32+36
8, 7, 5, 9, 6, 85-79
4, 5, 6, 8, 104, 46+58
7, 9, 3, 6, 23, 96-73
1, 1, 0, 8, 28, 10+18
5, 7, 9, 2, 13, 72-59
1, 5, 5, 7, 42, 57-15
1, 4, 5, 2, 27, 42-15
2, 6, 3, 9, 92, 23+69
8, 5, 9, 3, 36, 89-53
2, 4, 7, 2, 15, 42-27
1, 4, 5, 2, 57, 15+42
9, 9, 2, 6, 188, 92+96
8, 1, 9, 1, 78, 89-11
1, 7, 6, 9, 63, 79-16
7, 4, 5, 5, 30, 75-45
7, 5, 7, 3, 24, 77-53
1, 8, 2, 7, 75, 87-12
2, 9, 1, 1, 70, 91-21
6, 9, 0, 4, 154, 60+94
7, 7, 3, 8, 5, 78-73
1, 8, 7, 2, 65, 82-17
7, 2, 1, 6, 45, 71-26
7, 5, 0, 2, 18, 70-52
9, 2, 8, 4, 74, 98-24
9, 9, 5, 3, 188, 95+93
6, 3, 0, 0, 30, 60-30
2, 3, 7, 7, 10, 37-27
6, 2, 3, 2, 41, 63-22
4, 6, 5, 6, 111, 45+66
4, 6, 8, 2, 14, 62-48
3, 8, 5, 9, 124, 35+89
2, 8, 8, 0, 52, 80-28
6, 1, 4, 8, 82, 64+18
1, 4, 8, 3, 25, 43-18
4, 9, 0, 5, 135, 40+95
4, 9, 2, 4, 136, 42+94
2, 5, 8, 5, 27, 55-28
5, 2, 7, 0, 37, 57-20
9, 6, 0, 8, 22, 90-68
5, 7, 8, 8, 20, 78-58
6, 7, 5, 2, 137, 65+72
2, 7, 9, 8, 49, 78-29
2, 1, 8, 5, 43, 28+15
9, 9, 5, 5, 190, 95+95
5, 3, 6, 7, 93, 56+37
9, 3, 6, 4, 130, 96+34
9, 9, 9, 9, 198, 99+99
1, 8, 4, 4, 70, 84-14
1, 2, 4, 1, 7, 21-14
7, 7, 8, 1, 7, 78-71
8, 1, 4, 1, 73, 84-11
2, 1, 2, 1, 11, 22-11
3, 4, 2, 1, 9, 41-32
2, 4, 2, 1, 63, 22+41
5, 8, 5, 9, 144, 55+89
9, 3, 1, 3, 58, 91-33
8, 6, 2, 9, 151, 82+69
9, 2, 7, 3, 74, 97-23
8, 2, 0, 5, 55, 80-25
4, 7, 6, 2, 26, 72-46
5, 7, 6, 9, 135, 56+79
1, 1, 7, 4, 31, 17+14
3, 1, 4, 4, 20, 34-14
2, 4, 0, 1, 61, 20+41
9, 2, 6, 5, 121, 96+25
9, 6, 9, 7, 166, 99+67
2, 8, 4, 1, 57, 81-24
1, 7, 5, 4, 59, 74-15
6, 8, 0, 7, 27, 87-60
1, 3, 2, 8, 26, 38-12
6, 2, 8, 0, 88, 68+20
1, 5, 5, 5, 40, 55-15
5, 6, 7, 0, 117, 57+60
3, 7, 6, 6, 40, 76-36
9, 3, 5, 8, 57, 95-38
8, 1, 0, 6, 64, 80-16
8, 9, 3, 7, 14, 97-83
5, 8, 2, 6, 34, 86-52
2, 1, 6, 1, 37, 26+11
2, 3, 0, 5, 55, 20+35
7, 7, 8, 1, 149, 78+71
4, 2, 2, 2, 64, 42+22
9, 7, 4, 8, 172, 94+78
8, 5, 7, 8, 145, 87+58
2, 7, 6, 1, 45, 71-26
7, 4, 1, 5, 26, 71-45
4, 5, 0, 5, 15, 55-40
5, 8, 9, 4, 143, 59+84
2, 3, 7, 5, 62, 27+35
5, 6, 0, 2, 112, 50+62
2, 1, 1, 4, 7, 21-14
9, 3, 3, 8, 55, 93-38
6, 3, 0, 3, 27, 60-33
8, 6, 4, 0, 24, 84-60
4, 2, 3, 4, 67, 43+24
3, 9, 5, 7, 132, 35+97
6, 6, 5, 4, 129, 65+64
2, 7, 2, 8, 56, 78-22
5, 2, 2, 7, 79, 52+27
1, 4, 9, 0, 21, 40-19
8, 3, 9, 5, 124, 89+35
7, 8, 5, 3, 158, 75+83
4, 1, 6, 6, 30, 46-16
1, 1, 0, 1, 21, 10+11
2, 1, 8, 9, 9, 28-19
7, 8, 4, 2, 8, 82-74
8, 1, 2, 0, 72, 82-10
5, 8, 7, 1, 24, 81-57
9, 1, 8, 6, 82, 98-16
3, 7, 9, 1, 32, 71-39
1, 9, 7, 9, 116, 17+99
6, 5, 6, 4, 12, 66-54
8, 4, 2, 5, 127, 82+45
1, 4, 4, 4, 30, 44-14
8, 4, 9, 4, 133, 89+44
